"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"FSI-threshold-check"
"07/25/2026 15:56:20:404 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","fsi-threshold","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"162","false","0.2","0.1","1.02","0.627","0.75","52","56.26667706134508","20.15295358080352","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","69","98.97665394904622","24.964706150946935","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","53","51.3428043244042","18.391345135563792","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","70","98.60293455426859","24.792623527502993","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","54","51.66358128369869","18.679189561824213","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","71","95.9505762383679","25.214431259016543","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","55","51.08337449784395","18.334687478871807","0.32725040413643286"
"161","false","0.2","0.1","1.02","0.627","0.75","72","96.80384025438406","25.559588079025335","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","56","51.461209694105584","18.805399127858987","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","73","96.9901659369006","25.81072396047254","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","57","58.142143121808225","18.81386150660303","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","74","97.39337829254929","26.484456558225517","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","58","58.16158880977711","18.99536228661428","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","75","96.63571654846467","26.08524935539433","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","59","56.945046374792845","18.91522838289234","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","76","96.82601384502517","26.413420449569426","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","60","52.909693636394024","17.653877539999783","0.3135"
"161","false","0.2","0.1","1.02","0.627","0.75","77","96.19123027648104","26.239108747991942","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","61","53.227912820229946","17.92547267761256","0.47025"
"161","false","0.2","0.1","1.02","0.627","0.75","78","96.6036946964406","26.6401407155478","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","62","50.32656198623267","17.215051828874554","0.47025"
"161","false","0.2","0.1","1.02","0.627","0.75","79","96.02100117380023","26.763055382533807","0.28580552579088275"
"162","false","0.2","0.1","1.02","0.627","0.75","63","50.4463559170887","17.282633592044785","0.47025"
"161","false","0.2","0.1","1.02","0.627","0.75","80","95.66512850496756","26.98867280942524","0.3343813645725489"
"162","false","0.2","0.1","1.02","0.627","0.75","64","50.39214480140944","17.262673313735927","0.37873310775260827"
"161","false","0.2","0.1","1.02","0.627","0.75","81","100.28901608853933","28.24804112757174","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","65","49.972214575614764","17.217016946751514","0.37873310775260827"
"161","false","0.2","0.1","1.02","0.627","0.75","82","95.12231147788255","26.958179597208034","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","66","50.13413159761781","17.331258652143713","0.2673360581797579"
"161","false","0.2","0.1","1.02","0.627","0.75","83","94.98055303127876","27.091278773142175","0.29041168981638354"
"161","false","0.2","0.1","1.02","0.627","0.75","84","91.30983686628086","26.120170814788853","0.40797418981638356"
"162","false","0.2","0.1","1.02","0.627","0.75","67","49.96571252556055","17.387085587776628","0.236366096647452"
"162","false","0.2","0.1","1.02","0.627","0.75","68","50.05197828291908","17.603572916089817","0.23578877277474"
"161","false","0.2","0.1","1.02","0.627","0.75","85","91.5826504146364","26.086774288605863","0.3825976689715593"
"161","false","0.2","0.1","1.02","0.627","0.75","86","91.9926809079315","26.339822092596624","0.3825976689715593"
"162","false","0.2","0.1","1.02","0.627","0.75","69","50.20876664528898","17.582459337950855","0.35335127277474"
"161","false","0.2","0.1","1.02","0.627","0.75","87","91.7807053299449","26.303019851104338","0.28555961654367956"
"162","false","0.2","0.1","1.02","0.627","0.75","70","51.74475228861427","16.87852981424156","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","71","52.0341704146357","17.031869573713976","0.3313068238385702"
"161","false","0.2","0.1","1.02","0.627","0.75","88","91.6365796503909","26.6747811232342","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","72","52.10482284144514","17.186508513201602","0.35770293607683123"
"161","false","0.2","0.1","1.02","0.627","0.75","89","91.6978818132009","26.855460832119377","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","73","51.50184297723661","17.108506491723183","0.35770293607683123"
"161","false","0.2","0.1","1.02","0.627","0.75","90","91.24971415265716","26.88117484969187","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","74","49.5422409143113","16.44080112862626","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","91","88.86526864945236","28.68602662951597","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","75","50.37753715057396","16.463417800681707","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","92","88.89937354437858","28.868934852495226","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","93","88.3624984739688","28.927171058081782","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","76","50.54572382159199","16.6345452521678","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","94","88.31867787709778","29.046509937377763","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","77","49.983758932460695","17.22726137547044","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","95","85.93024239466652","28.279664154085868","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","78","50.11047693456498","17.25546371966949","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","96","84.70879420751278","28.01064987729144","0.4215127409927636"
"162","false","0.2","0.1","1.02","0.627","0.75","79","49.89764476389064","17.375111020874662","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","97","87.02860299063295","28.091657792311114","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","80","49.537410659081715","17.080688199617175","0.3390714047768834"
"161","false","0.2","0.1","1.02","0.627","0.75","98","85.9753999414783","27.477857394592245","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","81","49.820231916549886","17.167724889403708","0.3390714047768834"
"161","false","0.2","0.1","1.02","0.627","0.75","99","85.90879794075744","27.582183805673534","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","82","49.38897700693415","16.960961080785648","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","100","85.99946281008103","27.661153523893066","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","83","49.66862898481158","17.0348263501902","0.3040413406360204"
"162","false","0.2","0.1","1.02","0.627","0.75","84","49.3706321049341","17.48825627583769","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","101","83.8555608979695","27.89732162250886","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","85","49.26119218916537","17.507140093673435","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","102","85.31467802511804","27.858475202493004","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","86","49.45175897870012","17.68281382750174","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","103","85.28679498742916","28.074401092409648","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","87","49.697818004214085","18.020547837146736","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","104","85.25754803073958","28.12758297160438","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","88","50.00406147798463","17.890618947634756","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","105","83.01413972645355","27.27324872796779","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","106","83.32977795029294","27.49508567403055","0.23708175579329346"
"162","false","0.2","0.1","1.02","0.627","0.75","89","50.0691676521543","18.09597757207931","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","107","83.36096491748577","27.468245673047495","0.2732290901079616"
"162","false","0.2","0.1","1.02","0.627","0.75","90","49.810015957194224","18.008720110631195","0.27140197483929407"
"162","false","0.2","0.1","1.02","0.627","0.75","91","49.40129736256317","18.28942899226825","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","108","88.43899208483337","27.560346935690603","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","109","88.75154077521175","27.773889432019963","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","92","48.594621601133355","18.11926918043656","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","110","88.10829784268253","27.466568553306153","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","93","48.5547339080319","18.302371402503667","0.30355433768875595"
"161","false","0.2","0.1","1.02","0.627","0.75","111","88.37989355824018","27.91223802674893","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","94","49.255068282410114","18.8169044369894","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","112","88.12454086537643","27.91701158640594","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","95","49.32642615583264","18.830309416960993","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","113","91.09370290365965","28.131315372372217","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","96","49.012193482193695","18.81165834308966","0.30124482746312875"
"161","false","0.2","0.1","1.02","0.627","0.75","114","90.2292030992237","28.02515647994082","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","97","49.25796164015238","18.810671872549015","0.41880732746312876"
"161","false","0.2","0.1","1.02","0.627","0.75","115","89.93909541823398","27.850903910738182","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","98","51.7103943687581","19.16224099333343","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","116","90.18576623554664","28.043086007931677","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","99","51.60523191676507","19.321097835276056","0.28930014381411345"
"161","false","0.2","0.1","1.02","0.627","0.75","117","90.45494946581344","28.02442865158174","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","100","51.72576802407014","19.46333055939293","0.28930014381411345"
"161","false","0.2","0.1","1.02","0.627","0.75","118","98.58599354143836","28.199300639097952","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","101","51.490942632745956","20.08520622785658","0.28930014381411345"
"161","false","0.2","0.1","1.02","0.627","0.75","119","98.22221093921168","28.213509626957464","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","102","51.38442889231633","20.008413071357797","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","120","98.23169117917566","28.331715248276108","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","103","51.00757186437841","19.891055327612797","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","104","51.08973647308166","19.831513489624665","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","121","98.56976735152638","28.88275547963597","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","105","49.881774931913576","19.731841792020386","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","122","98.72187340675654","28.843404284296028","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","106","50.267873013730934","19.7286456946721","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","123","103.18139199719482","29.04528243487321","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","107","49.4814616052489","19.508815058989477","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","124","103.06206344909658","29.07059012505713","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","108","49.129748877812524","19.117921401882256","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","125","102.9377332627268","29.137876671107016","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","109","49.144211195313815","19.036023115493073","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","126","101.6775774929401","28.90047631483985","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","110","49.28250983530671","19.175589324877553","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","127","101.68944070300495","28.90570676040762","0.35268750000000004"
"162","false","0.2","0.1","1.02","0.627","0.75","111","48.93980263817812","18.95650550770331","0.35268750000000004"
"161","false","0.2","0.1","1.02","0.627","0.75","128","108.63781060069827","29.743195451997376","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","112","48.1919454423631","18.459270688962405","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","129","104.10034343496856","28.423771431180892","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","113","48.16882518024912","18.41694555159663","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","130","102.36242883228905","28.061440557998953","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","131","98.3122131404817","26.86990378998352","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","132","97.16670168836039","26.852570870032466","0.23512500000000003"
"162","false","0.2","0.1","1.02","0.627","0.75","114","48.23133158392488","18.51950906203501","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","133","100.55436493747982","27.01481882362857","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","134","99.75426922372536","26.857184235293055","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","135","99.95654363469964","27.614063683900724","0.23512500000000003"
"161","false","0.2","0.1","1.02","0.627","0.75","136","99.40599732857012","27.463067448275932","0.23512500000000003"
