"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E2-intervention-returns-panic"
"07/25/2026 15:55:12:733 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"126","true","0","1.05","0.627","0.75","55","22.742107131483237","9.00786794779067","0.43695264578900833"
"126","true","0","1.05","0.627","0.75","56","22.309082810991526","8.818391627435538","0.32895991162432514"
"126","true","0","1.05","0.627","0.75","57","22.364655895275607","8.854972502456947","0.3135"
"126","true","0","1.05","0.627","0.75","58","22.586787804048644","8.871407235839467","0.41103925407270375"
"126","true","0","1.05","0.627","0.75","59","22.895403424437568","8.888124452359678","0.4976404922677031"
"126","true","0","1.05","0.627","0.75","60","22.953849476281427","8.924158205796687","0.5334419708476608"
"126","true","0","1.05","0.627","0.75","61","23.449234652795816","8.881786092263338","0.5047392859882807"
"126","true","0","1.05","0.627","0.75","62","23.37238193850624","9.000359972836705","0.4562056042893583"
"126","true","0","1.05","0.627","0.75","63","23.73212920355857","8.846737071496303","0.3135"
"126","true","0","1.05","0.627","0.75","64","22.403217617768753","8.26010005730061","0.37746035679920426"
"126","true","0","1.05","0.627","0.75","65","22.43629790720697","8.297331653553945","0.48080742628115214"
"126","true","0","1.05","0.627","0.75","66","22.716417621747016","8.339909979890665","0.40930755568997795"
"126","true","0","1.05","0.627","0.75","67","23.233781352393176","8.334315194423425","0.26781639916561606"
"126","true","0","1.05","0.627","0.75","68","21.831948554082523","8.017040051312046","0.26781639916561606"
"126","true","0","1.05","0.627","0.75","69","21.63324300262689","8.118441339788497","0.26781639916561606"
"126","true","0","1.05","0.627","0.75","70","21.345441706685857","7.921640030470509","0.26781639916561606"
"126","true","0","1.05","0.627","0.75","71","21.14932615344861","7.8347491550118376","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","72","21.699947998681605","7.819565882554","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","73","21.267263056204268","7.72393495847081","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","74","21.462366214206902","7.70984538369905","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","75","21.688198975890263","7.746301252462126","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","76","21.846102300500384","7.738104007306348","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","77","21.88644373813382","7.565075746564537","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","78","21.896887378202216","7.536360944562375","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","79","21.784869035712624","7.497451923361072","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","80","20.548877252977775","7.2388293486829145","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","81","20.801212299197786","7.239477083573732","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","82","20.816282464951914","7.246918134226407","0.2699633859133313"
"126","true","0","1.05","0.627","0.75","83","20.685326084926924","7.239455854959134","0.3371567773227809"
"126","true","0","1.05","0.627","0.75","84","21.26117392827489","7.274874991867558","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","85","21.050833294046715","7.2309421632018","0.25235914757877703"
"126","true","0","1.05","0.627","0.75","86","20.58707648820108","7.094814295534067","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","87","20.552531315591118","7.127700928553288","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","88","20.455774835222805","7.085462723190803","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","89","20.50503856425739","7.248932426987428","0.35268750000000004"
"126","true","0","1.05","0.627","0.75","90","21.226303662973514","7.2150966983004565","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","101","21.57841234427829","7.499170658394447","0.4233077119260883"
"125","true","0","1.05","0.627","0.75","102","21.471976009018388","7.540175749018393","0.3683955196536072"
"125","true","0","1.05","0.627","0.75","103","22.11046270436117","7.573556405471175","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","104","21.650381477398067","7.353954344437135","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","105","21.32377494325342","7.231928988856746","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","106","21.293052424976647","7.232906530945783","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","107","21.257834561456434","7.221447742785598","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","108","21.401777479623682","7.123340246807969","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","109","21.463803872234433","7.1382865731116265","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","110","21.166519429829247","6.983192379572808","0.2633190017348583"
"126","true","0","1.05","0.627","0.75","91","21.411895950700913","7.189432090728253","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","92","21.587853805916268","7.388463914824329","0.30451274422437224"
"74","true","0","1.02","0.627","0.75","83","34.510198028706185","8.052706843524218","0.4897036410928647"
"125","true","0","1.05","0.627","0.75","111","21.138088233682815","6.977644048180711","0.2683685544768559"
"126","true","0","1.05","0.627","0.75","93","21.78712222300494","7.392459860701774","0.30451274422437224"
"126","true","0","1.05","0.627","0.75","94","21.917468263533678","7.424300272160684","0.2611567165783527"
"126","true","0","1.05","0.627","0.75","95","22.21646370388013","7.406870540677814","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","96","22.177010452407735","7.389272182470107","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","97","21.89457461458907","7.266362742474661","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","98","21.97778725819788","7.274358808000925","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","99","21.870970239954932","7.27757337279154","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","100","21.822650540316147","7.336336717901128","0.29372161304949246"
"126","true","0","1.05","0.627","0.75","101","22.010222672623478","7.346660705766857","0.324922716981115"
"126","true","0","1.05","0.627","0.75","102","22.099887740094754","7.368261667850503","0.2619970019896149"
"126","true","0","1.05","0.627","0.75","103","22.257251235471152","7.349339097007249","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","104","22.439607293930973","7.342457747140808","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","112","21.101735856995656","6.965132442319327","0.2751719797909068"
"126","true","0","1.05","0.627","0.75","105","22.446158559519716","7.366743783446815","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","113","21.232309995605537","6.961544295288185","0.23769050252101875"
"126","true","0","1.05","0.627","0.75","106","22.328721701310783","7.337028356304009","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","114","21.89634442227963","6.916202524077699","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","107","22.466165383685514","7.3837974806292435","0.35268750000000004"
"125","true","0","1.05","0.627","0.75","115","21.859645635741256","6.863917151062075","0.23706624291913087"
"126","true","0","1.05","0.627","0.75","108","22.772113129610478","7.372550480316163","0.27430813654144287"
"125","true","0","1.05","0.627","0.75","116","21.92923392350847","7.006133612982789","0.3364807152598742"
"126","true","0","1.05","0.627","0.75","109","22.81154236578657","7.3905953261958315","0.23923520030000162"
"125","true","0","1.05","0.627","0.75","117","21.44261146105796","6.934350105429611","0.4177657543698102"
"126","true","0","1.05","0.627","0.75","110","22.828767777207908","7.368922127904372","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","118","21.550739289105866","6.934326384095898","0.2609566127392767"
"126","true","0","1.05","0.627","0.75","111","22.97269155917572","7.35936454594676","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","119","21.16010746140977","6.921910413474843","0.2609566127392767"
"126","true","0","1.05","0.627","0.75","112","22.703537951080282","7.358821001184258","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","120","21.232731083958818","7.034726858972997","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","113","23.286567804867833","7.380806945028894","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","121","21.355719901175558","7.03034593615485","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","114","22.543692993043045","7.275829417214434","0.35268750000000004"
"125","true","0","1.05","0.627","0.75","122","21.532802036791512","7.057309788103379","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","115","22.723217912696345","7.310912556022609","0.35268750000000004"
"125","true","0","1.05","0.627","0.75","123","21.389623754992986","7.046885505866648","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","116","22.767292192061905","7.268678395525357","0.464420927003"
"125","true","0","1.05","0.627","0.75","124","21.305897627900848","7.0462682999021204","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","117","22.72966591819903","7.263347944043621","0.3889503307749451"
"125","true","0","1.05","0.627","0.75","125","21.351484198774667","7.073490548182831","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","118","22.70807928679064","7.13429640907646","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","126","21.181302213961892","7.011209755465481","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","119","22.496058228880198","6.891055582046324","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","127","21.168816542352598","7.037612198289398","0.26304681690909"
"126","true","0","1.05","0.627","0.75","120","22.618346663861317","6.8751873647365365","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","128","21.49693672798218","7.043578007879882","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","121","22.64953544330619","6.831913899061446","0.2954109643842844"
"125","true","0","1.05","0.627","0.75","129","21.53732073695552","7.068166722619739","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","130","21.577077781744826","7.065104327181933","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","122","22.78859063378507","6.859036971515069","0.23549409889496803"
"125","true","0","1.05","0.627","0.75","131","21.670243318998857","7.060980313874447","0.35268750000000004"
"126","true","0","1.05","0.627","0.75","123","22.571523877072696","6.800239654585046","0.23904549771542455"
"126","true","0","1.05","0.627","0.75","124","22.394727031983273","6.673801212979365","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","132","21.68852727637505","7.079563974005123","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","133","22.182094803346466","7.104815770678198","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","125","22.4411239468628","6.680744943119469","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","134","22.267789430241248","7.2388400723134945","0.2813497474655813"
"126","true","0","1.05","0.627","0.75","126","22.435938782099676","6.678057091779447","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","135","22.280752972145137","7.197145029527962","0.2813497474655813"
"126","true","0","1.05","0.627","0.75","127","22.579684509637143","6.6847506292739824","0.35268750000000004"
"125","true","0","1.05","0.627","0.75","136","22.427004672070773","7.207139049346208","0.32356375424561873"
"126","true","0","1.05","0.627","0.75","128","22.313560990271657","6.671597142463489","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","137","22.69635899512216","7.204392619256661","0.24420100484067356"
"126","true","0","1.05","0.627","0.75","129","22.92852811005209","6.678612979939531","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","130","22.946803737682973","6.723611085375214","0.3079677781703432"
"125","true","0","1.05","0.627","0.75","138","22.680669593245273","7.168018085485491","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","131","23.09735176649571","6.722012987373054","0.3079677781703432"
"125","true","0","1.05","0.627","0.75","139","22.811642087486405","7.165762467247596","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","140","22.910273488543062","7.148324675296797","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","132","23.259182248274094","6.7439042958460265","0.31293021660002784"
"125","true","0","1.05","0.627","0.75","141","23.027097899685984","7.182152716127087","0.32089950692958746"
"126","true","0","1.05","0.627","0.75","133","23.554690802092534","6.745388954254903","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","142","23.01911374565557","7.2025792373148265","0.2640548092552896"
"126","true","0","1.05","0.627","0.75","134","23.514724897791705","6.6343156060134785","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","135","23.64852381381145","6.626652274624035","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","143","23.440933572765346","7.222712196961262","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","136","23.7069313957564","6.632068141095815","0.23512500000000003"
"125","true","0","1.05","0.627","0.75","144","23.406134274976452","7.226708511116847","0.23512500000000003"
"126","true","0","1.05","0.627","0.75","137","23.866915297005267","6.63130411910518","0.35268750000000004"
